entityId,time_utc,availableBikeNumber
27382,2025-12-15 04:00:00+00:00,
27382,2025-12-15 05:00:00+00:00,
27382,2025-12-15 06:00:00+00:00,
27382,2025-12-15 07:00:00+00:00,7.0
27440,2025-12-14 08:00:00+00:00,
27440,2025-12-14 09:00:00+00:00,
27440,2025-12-14 10:00:00+00:00,
27440,2025-12-14 11:00:00+00:00,
27440,2025-12-14 12:00:00+00:00,
27440,2025-12-14 13:00:00+00:00,
27440,2025-12-14 14:00:00+00:00,
27440,2025-12-14 15:00:00+00:00,
27440,2025-12-14 16:00:00+00:00,
27440,2025-12-14 17:00:00+00:00,
27440,2025-12-14 18:00:00+00:00,
27440,2025-12-14 19:00:00+00:00,
27440,2025-12-14 20:00:00+00:00,
27440,2025-12-14 21:00:00+00:00,
27440,2025-12-14 22:00:00+00:00,
27440,2025-12-14 23:00:00+00:00,
27440,2025-12-15 00:00:00+00:00,
27440,2025-12-15 01:00:00+00:00,
27440,2025-12-15 02:00:00+00:00,
27440,2025-12-15 03:00:00+00:00,
27440,2025-12-15 04:00:00+00:00,
27440,2025-12-15 05:00:00+00:00,
27440,2025-12-15 06:00:00+00:00,
27440,2025-12-15 07:00:00+00:00,0.0
27441,2025-12-14 08:00:00+00:00,
27441,2025-12-14 09:00:00+00:00,
27441,2025-12-14 10:00:00+00:00,
27441,2025-12-14 11:00:00+00:00,
27441,2025-12-14 12:00:00+00:00,
27441,2025-12-14 13:00:00+00:00,
27441,2025-12-14 14:00:00+00:00,
27441,2025-12-14 15:00:00+00:00,
27441,2025-12-14 16:00:00+00:00,
27441,2025-12-14 17:00:00+00:00,
27441,2025-12-14 18:00:00+00:00,
27441,2025-12-14 19:00:00+00:00,
27441,2025-12-14 20:00:00+00:00,
27441,2025-12-14 21:00:00+00:00,
27441,2025-12-14 22:00:00+00:00,
27441,2025-12-14 23:00:00+00:00,
27441,2025-12-15 00:00:00+00:00,
27441,2025-12-15 01:00:00+00:00,
27441,2025-12-15 02:00:00+00:00,
27441,2025-12-15 03:00:00+00:00,
27441,2025-12-15 04:00:00+00:00,
27441,2025-12-15 05:00:00+00:00,
27441,2025-12-15 06:00:00+00:00,
27441,2025-12-15 07:00:00+00:00,3.0
27442,2025-12-14 08:00:00+00:00,
27442,2025-12-14 09:00:00+00:00,
27442,2025-12-14 10:00:00+00:00,
27442,2025-12-14 11:00:00+00:00,
27442,2025-12-14 12:00:00+00:00,
27442,2025-12-14 13:00:00+00:00,
27442,2025-12-14 14:00:00+00:00,
27442,2025-12-14 15:00:00+00:00,
27442,2025-12-14 16:00:00+00:00,
27442,2025-12-14 17:00:00+00:00,
27442,2025-12-14 18:00:00+00:00,
27442,2025-12-14 19:00:00+00:00,
27442,2025-12-14 20:00:00+00:00,
27442,2025-12-14 21:00:00+00:00,
27442,2025-12-14 22:00:00+00:00,
27442,2025-12-14 23:00:00+00:00,
27442,2025-12-15 00:00:00+00:00,
27442,2025-12-15 01:00:00+00:00,
27442,2025-12-15 02:00:00+00:00,
27442,2025-12-15 03:00:00+00:00,
27442,2025-12-15 04:00:00+00:00,
27442,2025-12-15 05:00:00+00:00,
27442,2025-12-15 06:00:00+00:00,
27442,2025-12-15 07:00:00+00:00,10.0
27443,2025-12-14 08:00:00+00:00,
27443,2025-12-14 09:00:00+00:00,
27443,2025-12-14 10:00:00+00:00,
27443,2025-12-14 11:00:00+00:00,
27443,2025-12-14 12:00:00+00:00,
27443,2025-12-14 13:00:00+00:00,
27443,2025-12-14 14:00:00+00:00,
27443,2025-12-14 15:00:00+00:00,
27443,2025-12-14 16:00:00+00:00,
27443,2025-12-14 17:00:00+00:00,
27443,2025-12-14 18:00:00+00:00,
27443,2025-12-14 19:00:00+00:00,
27443,2025-12-14 20:00:00+00:00,
27443,2025-12-14 21:00:00+00:00,
27443,2025-12-14 22:00:00+00:00,
27443,2025-12-14 23:00:00+00:00,
27443,2025-12-15 00:00:00+00:00,
27443,2025-12-15 01:00:00+00:00,
27443,2025-12-15 02:00:00+00:00,
27443,2025-12-15 03:00:00+00:00,
27443,2025-12-15 04:00:00+00:00,
27443,2025-12-15 05:00:00+00:00,
27443,2025-12-15 06:00:00+00:00,
27443,2025-12-15 07:00:00+00:00,7.0
27444,2025-12-14 08:00:00+00:00,
27444,2025-12-14 09:00:00+00:00,
27444,2025-12-14 10:00:00+00:00,
27444,2025-12-14 11:00:00+00:00,
27444,2025-12-14 12:00:00+00:00,
27444,2025-12-14 13:00:00+00:00,
27444,2025-12-14 14:00:00+00:00,
27444,2025-12-14 15:00:00+00:00,
27444,2025-12-14 16:00:00+00:00,
27444,2025-12-14 17:00:00+00:00,
27444,2025-12-14 18:00:00+00:00,
27444,2025-12-14 19:00:00+00:00,
27444,2025-12-14 20:00:00+00:00,
27444,2025-12-14 21:00:00+00:00,
27444,2025-12-14 22:00:00+00:00,
27444,2025-12-14 23:00:00+00:00,
27444,2025-12-15 00:00:00+00:00,
27444,2025-12-15 01:00:00+00:00,
27444,2025-12-15 02:00:00+00:00,
27444,2025-12-15 03:00:00+00:00,
27444,2025-12-15 04:00:00+00:00,
27444,2025-12-15 05:00:00+00:00,
27444,2025-12-15 06:00:00+00:00,
27444,2025-12-15 07:00:00+00:00,0.0
27445,2025-12-14 08:00:00+00:00,
27445,2025-12-14 09:00:00+00:00,
27445,2025-12-14 10:00:00+00:00,
27445,2025-12-14 11:00:00+00:00,
27445,2025-12-14 12:00:00+00:00,
27445,2025-12-14 13:00:00+00:00,
27445,2025-12-14 14:00:00+00:00,
27445,2025-12-14 15:00:00+00:00,
27445,2025-12-14 16:00:00+00:00,
27445,2025-12-14 17:00:00+00:00,
27445,2025-12-14 18:00:00+00:00,
27445,2025-12-14 19:00:00+00:00,
27445,2025-12-14 20:00:00+00:00,
27445,2025-12-14 21:00:00+00:00,
27445,2025-12-14 22:00:00+00:00,
27445,2025-12-14 23:00:00+00:00,
27445,2025-12-15 00:00:00+00:00,
27445,2025-12-15 01:00:00+00:00,
27445,2025-12-15 02:00:00+00:00,
27445,2025-12-15 03:00:00+00:00,
27445,2025-12-15 04:00:00+00:00,
27445,2025-12-15 05:00:00+00:00,
27445,2025-12-15 06:00:00+00:00,
27445,2025-12-15 07:00:00+00:00,7.0
27446,2025-12-14 08:00:00+00:00,
27446,2025-12-14 09:00:00+00:00,
27446,2025-12-14 10:00:00+00:00,
27446,2025-12-14 11:00:00+00:00,
27446,2025-12-14 12:00:00+00:00,
27446,2025-12-14 13:00:00+00:00,
27446,2025-12-14 14:00:00+00:00,
27446,2025-12-14 15:00:00+00:00,
27446,2025-12-14 16:00:00+00:00,
27446,2025-12-14 17:00:00+00:00,
27446,2025-12-14 18:00:00+00:00,
27446,2025-12-14 19:00:00+00:00,
27446,2025-12-14 20:00:00+00:00,
27446,2025-12-14 21:00:00+00:00,
27446,2025-12-14 22:00:00+00:00,
27446,2025-12-14 23:00:00+00:00,
27446,2025-12-15 00:00:00+00:00,
27446,2025-12-15 01:00:00+00:00,
27446,2025-12-15 02:00:00+00:00,
27446,2025-12-15 03:00:00+00:00,
27446,2025-12-15 04:00:00+00:00,
27446,2025-12-15 05:00:00+00:00,
27446,2025-12-15 06:00:00+00:00,
27446,2025-12-15 07:00:00+00:00,6.0
27447,2025-12-14 08:00:00+00:00,
27447,2025-12-14 09:00:00+00:00,
27447,2025-12-14 10:00:00+00:00,
27447,2025-12-14 11:00:00+00:00,
27447,2025-12-14 12:00:00+00:00,
27447,2025-12-14 13:00:00+00:00,
27447,2025-12-14 14:00:00+00:00,
27447,2025-12-14 15:00:00+00:00,
27447,2025-12-14 16:00:00+00:00,
27447,2025-12-14 17:00:00+00:00,
27447,2025-12-14 18:00:00+00:00,
27447,2025-12-14 19:00:00+00:00,
27447,2025-12-14 20:00:00+00:00,
27447,2025-12-14 21:00:00+00:00,
27447,2025-12-14 22:00:00+00:00,
27447,2025-12-14 23:00:00+00:00,
27447,2025-12-15 00:00:00+00:00,
27447,2025-12-15 01:00:00+00:00,
27447,2025-12-15 02:00:00+00:00,
27447,2025-12-15 03:00:00+00:00,
27447,2025-12-15 04:00:00+00:00,
27447,2025-12-15 05:00:00+00:00,
27447,2025-12-15 06:00:00+00:00,
27447,2025-12-15 07:00:00+00:00,8.0
27448,2025-12-14 08:00:00+00:00,
27448,2025-12-14 09:00:00+00:00,
27448,2025-12-14 10:00:00+00:00,
27448,2025-12-14 11:00:00+00:00,
27448,2025-12-14 12:00:00+00:00,
27448,2025-12-14 13:00:00+00:00,
27448,2025-12-14 14:00:00+00:00,
27448,2025-12-14 15:00:00+00:00,
